sample_id,writer_id,source_path,set_id,line_id,prompt_reference,reference,gt_text,gt_status,gt_source,flat_image_path,image_path,crop_x0,crop_y0,crop_x1,crop_y1,line_has_handwriting,line_status,line_exportable,line_ink_pixels,line_ink_ratio,line_ink_bbox_area,line_ink_bbox_ratio,needs_review,sex,difficulty,difficulty_group,checkbox_sex_female_density,checkbox_sex_male_density,checkbox_difficulty_none_density,checkbox_difficulty_dysgraphia_density,checkbox_difficulty_other_density,checkbox_sex_female_extra_density,checkbox_sex_male_extra_density,checkbox_difficulty_none_extra_density,checkbox_difficulty_dysgraphia_extra_density,checkbox_difficulty_other_extra_density,sex_conflict,difficulty_conflict,birth_year,birth_year_status,split,reviewed,review_status,review_note,review_updated_at
294_p01_B_l06,294_p01,C:\Magisterka\Formularze\raw_examples\294.pdf,B,6,Eksperyment rozpoczął się o godzinie 14:35.,Eksperyment rozpoczął się o godzinie 14:35.,Eksperyment rozpoczął się o godzinie 14:35.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\294_p01_B_l06.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\294_p01_B_l06.png,187,2465,2300,2652,True,filled,True,13078,0.0330978839929036,158120,0.4001710825017526,False,mezczyzna,dysgrafia,dysgrafia,0.119047619047619,0.5396825396825397,0.1633333333333333,0.5933333333333334,0.103125,0.0034848484848484,0.0355861244019138,0.0356926799758015,0.0741076830006049,0.0144061302681992,False,False,2008,manual,train,True,validated,,2026-05-24T17:59:00
294_p01_B_l07,294_p01,C:\Magisterka\Formularze\raw_examples\294.pdf,B,7,"Średnia prędkość wyniosła 3,5 m/s.","Średnia prędkość wynosiła 3,5 m/s.","Średnia prędkość wynosiła 3,5 m/s.",ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\294_p01_B_l07.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\294_p01_B_l07.png,187,2740,2300,2927,True,filled,True,10251,0.0259432947554102,119880,0.3033930519245516,False,mezczyzna,dysgrafia,dysgrafia,0.119047619047619,0.5396825396825397,0.1633333333333333,0.5933333333333334,0.103125,0.0034848484848484,0.0355861244019138,0.0356926799758015,0.0741076830006049,0.0144061302681992,False,False,2008,manual,train,True,validated,,2026-05-24T17:59:00
294_p01_B_l08,294_p01,C:\Magisterka\Formularze\raw_examples\294.pdf,B,8,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404.,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404.,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\294_p01_B_l08.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\294_p01_B_l08.png,187,3014,2300,3202,True,filled,True,19102,0.0480863147083404,128808,0.3242541108235744,False,mezczyzna,dysgrafia,dysgrafia,0.119047619047619,0.5396825396825397,0.1633333333333333,0.5933333333333334,0.103125,0.0034848484848484,0.0355861244019138,0.0356926799758015,0.0741076830006049,0.0144061302681992,False,False,2008,manual,train,True,validated,,2026-05-24T17:59:00
295_p01_B_l01,295_p01,C:\Magisterka\Formularze\raw_examples\295.pdf,B,1,W odległości około 10 metrów od burty woda zakotłowała się.,W odległości około 10 metrów od burty woda zakotłowała się.,W odległości około 10 metrów od burty woda zakotłowała się.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\295_p01_B_l01.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\295_p01_B_l01.png,187,1091,2300,1279,True,filled,True,19612,0.0493701604051917,162162,0.4082176193976498,False,mezczyzna,dysgrafia,dysgrafia,0.1666666666666666,0.5047619047619047,0.2066666666666666,0.5566666666666666,0.16875,0.0115151515151515,0.0421650717703349,0.0423472474289171,0.0683605565638233,0.0217624521072796,False,False,2007,manual,train,True,validated,,2026-05-24T18:00:43
295_p01_B_l02,295_p01,C:\Magisterka\Formularze\raw_examples\295.pdf,B,2,Mieć pół miliona i nie mieć pół miliona — to cały milion.,Mieć pół milioma i nie mieć pół miliona — to cały milion.,Mieć pół milioma i nie mieć pół miliona — to cały milion.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\295_p01_B_l02.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\295_p01_B_l02.png,187,1366,2300,1553,True,filled,True,16147,0.0408649283402213,157140,0.3976908923875879,False,mezczyzna,dysgrafia,dysgrafia,0.1666666666666666,0.5047619047619047,0.2066666666666666,0.5566666666666666,0.16875,0.0115151515151515,0.0421650717703349,0.0423472474289171,0.0683605565638233,0.0217624521072796,False,False,2007,manual,train,True,validated,,2026-05-24T18:00:43
295_p01_B_l03,295_p01,C:\Magisterka\Formularze\raw_examples\295.pdf,B,3,„Bóg nie gra w kości” — powiedział kiedyś Einstein.,„Bóg niegra w kości” — powiedział kiedyś Einstein.,„Bóg niegra w kości” — powiedział kiedyś Einstein.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\295_p01_B_l03.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\295_p01_B_l03.png,187,1640,2300,1828,True,filled,True,17006,0.0428099606287319,192707,0.4851099072610285,False,mezczyzna,dysgrafia,dysgrafia,0.1666666666666666,0.5047619047619047,0.2066666666666666,0.5566666666666666,0.16875,0.0115151515151515,0.0421650717703349,0.0423472474289171,0.0683605565638233,0.0217624521072796,False,False,2007,manual,train,True,validated,,2026-05-24T18:00:43
295_p01_B_l04,295_p01,C:\Magisterka\Formularze\raw_examples\295.pdf,B,4,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\295_p01_B_l04.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\295_p01_B_l04.png,187,1915,2300,2103,True,filled,True,22975,0.0578359899708995,139836,0.3520153860096062,False,mezczyzna,dysgrafia,dysgrafia,0.1666666666666666,0.5047619047619047,0.2066666666666666,0.5566666666666666,0.16875,0.0115151515151515,0.0421650717703349,0.0423472474289171,0.0683605565638233,0.0217624521072796,False,False,2007,manual,train,True,validated,,2026-05-24T18:00:43
295_p01_B_l05,295_p01,C:\Magisterka\Formularze\raw_examples\295.pdf,B,5,Spotkanie rozpoczęło się o 18:45 w sali nr 3.,Spotkanie rozpoczęło się o 18:45 w sali nr. 3.,Spotkanie rozpoczęło się o 18:45 w sali nr. 3.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\295_p01_B_l05.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\295_p01_B_l05.png,187,2190,2300,2378,True,filled,True,14051,0.0353712076205052,202704,0.5102758002638177,False,mezczyzna,dysgrafia,dysgrafia,0.1666666666666666,0.5047619047619047,0.2066666666666666,0.5566666666666666,0.16875,0.0115151515151515,0.0421650717703349,0.0423472474289171,0.0683605565638233,0.0217624521072796,False,False,2007,manual,train,True,validated,,2026-05-24T18:00:43
295_p01_B_l06,295_p01,C:\Magisterka\Formularze\raw_examples\295.pdf,B,6,Eksperyment rozpoczął się o godzinie 14:35.,Eksperyment rozpoczął się o godzinie 14:35.,Eksperyment rozpoczął się o godzinie 14:35.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\295_p01_B_l06.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\295_p01_B_l06.png,187,2465,2300,2652,True,filled,True,16003,0.0405004922418134,113740,0.2878539016174383,False,mezczyzna,dysgrafia,dysgrafia,0.1666666666666666,0.5047619047619047,0.2066666666666666,0.5566666666666666,0.16875,0.0115151515151515,0.0421650717703349,0.0423472474289171,0.0683605565638233,0.0217624521072796,False,False,2007,manual,train,True,validated,,2026-05-24T18:00:43
295_p01_B_l07,295_p01,C:\Magisterka\Formularze\raw_examples\295.pdf,B,7,"Średnia prędkość wyniosła 3,5 m/s.","Średnia prędkość wyniosła 3,5 m/s.","Średnia prędkość wyniosła 3,5 m/s.",ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\295_p01_B_l07.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\295_p01_B_l07.png,187,2740,2300,2927,True,filled,True,12265,0.0310403385206425,180972,0.4580050666740903,False,mezczyzna,dysgrafia,dysgrafia,0.1666666666666666,0.5047619047619047,0.2066666666666666,0.5566666666666666,0.16875,0.0115151515151515,0.0421650717703349,0.0423472474289171,0.0683605565638233,0.0217624521072796,False,False,2007,manual,train,True,validated,,2026-05-24T18:00:43
295_p01_B_l08,295_p01,C:\Magisterka\Formularze\raw_examples\295.pdf,B,8,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404.,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404.,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\295_p01_B_l08.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\295_p01_B_l08.png,187,3014,2300,3202,True,filled,True,23944,0.0602752967949169,147098,0.3702963417949673,False,mezczyzna,dysgrafia,dysgrafia,0.1666666666666666,0.5047619047619047,0.2066666666666666,0.5566666666666666,0.16875,0.0115151515151515,0.0421650717703349,0.0423472474289171,0.0683605565638233,0.0217624521072796,False,False,2007,manual,train,True,validated,,2026-05-24T18:00:43
296_p01_B_l01,296_p01,C:\Magisterka\Formularze\raw_examples\296.pdf,B,1,W odległości około 10 metrów od burty woda zakotłowała się.,W odległości około 10 metrów od burty woda zakotłowała się.,W odległości około 10 metrów od burty woda zakotłowała się.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\296_p01_B_l01.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\296_p01_B_l01.png,187,1091,2300,1279,True,filled,True,28181,0.0709412854567973,292011,0.735092285849503,False,mezczyzna,dysgrafia,dysgrafia,0.2083333333333333,0.4317460317460317,0.1966666666666666,0.4233333333333333,0.1,0.0193939393939393,0.0511363636363636,0.0340290381125226,0.0589836660617059,0.0137931034482758,False,False,2007,manual,train,True,validated,,2026-05-24T18:01:33
296_p01_B_l02,296_p01,C:\Magisterka\Formularze\raw_examples\296.pdf,B,2,Mieć pół miliona i nie mieć pół miliona — to cały milion.,Mieć pół miliona i nie mieć pół miliona — to cały milion.,Mieć pół miliona i nie mieć pół miliona — to cały milion.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\296_p01_B_l02.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\296_p01_B_l02.png,187,1366,2300,1553,True,filled,True,21691,0.0548957181289243,205700,0.5205868433506863,False,mezczyzna,dysgrafia,dysgrafia,0.2083333333333333,0.4317460317460317,0.1966666666666666,0.4233333333333333,0.1,0.0193939393939393,0.0511363636363636,0.0340290381125226,0.0589836660617059,0.0137931034482758,False,False,2007,manual,train,True,validated,,2026-05-24T18:01:33
296_p01_B_l03,296_p01,C:\Magisterka\Formularze\raw_examples\296.pdf,B,3,„Bóg nie gra w kości” — powiedział kiedyś Einstein.,„Bóg nie gra w kości” — powiedział kiedyś Einstein.,„Bóg nie gra w kości” — powiedział kiedyś Einstein.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\296_p01_B_l03.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\296_p01_B_l03.png,187,1640,2300,1828,True,filled,True,21501,0.0541254241725488,254904,0.6416811833533043,False,mezczyzna,dysgrafia,dysgrafia,0.2083333333333333,0.4317460317460317,0.1966666666666666,0.4233333333333333,0.1,0.0193939393939393,0.0511363636363636,0.0340290381125226,0.0589836660617059,0.0137931034482758,False,False,2007,manual,train,True,validated,,2026-05-24T18:01:33
296_p01_B_l04,296_p01,C:\Magisterka\Formularze\raw_examples\296.pdf,B,4,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\296_p01_B_l04.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\296_p01_B_l04.png,187,1915,2300,2103,True,filled,True,25048,0.0630544451269245,248036,0.6243920613023733,False,mezczyzna,dysgrafia,dysgrafia,0.2083333333333333,0.4317460317460317,0.1966666666666666,0.4233333333333333,0.1,0.0193939393939393,0.0511363636363636,0.0340290381125226,0.0589836660617059,0.0137931034482758,False,False,2007,manual,train,True,validated,,2026-05-24T18:01:33
296_p01_B_l05,296_p01,C:\Magisterka\Formularze\raw_examples\296.pdf,B,5,Spotkanie rozpoczęło się o 18:45 w sali nr 3.,Spotkanie rozpoczęło się o 18:45 w sali nr 3.,Spotkanie rozpoczęło się o 18:45 w sali nr 3.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\296_p01_B_l05.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\296_p01_B_l05.png,187,2190,2300,2378,True,filled,True,18909,0.0476004672191398,245631,0.6183378477711432,False,mezczyzna,dysgrafia,dysgrafia,0.2083333333333333,0.4317460317460317,0.1966666666666666,0.4233333333333333,0.1,0.0193939393939393,0.0511363636363636,0.0340290381125226,0.0589836660617059,0.0137931034482758,False,False,2007,manual,train,True,validated,,2026-05-24T18:01:33
296_p01_B_l06,296_p01,C:\Magisterka\Formularze\raw_examples\296.pdf,B,6,Eksperyment rozpoczął się o godzinie 14:35.,Eksperyment rozpoczął się o godzinie 14:35.,Eksperyment rozpoczął się o godzinie 14:35.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\296_p01_B_l06.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\296_p01_B_l06.png,187,2465,2300,2652,True,filled,True,19386,0.0490622097481594,235646,0.5963743669820895,False,mezczyzna,dysgrafia,dysgrafia,0.2083333333333333,0.4317460317460317,0.1966666666666666,0.4233333333333333,0.1,0.0193939393939393,0.0511363636363636,0.0340290381125226,0.0589836660617059,0.0137931034482758,False,False,2007,manual,train,True,validated,,2026-05-24T18:01:33
296_p01_B_l07,296_p01,C:\Magisterka\Formularze\raw_examples\296.pdf,B,7,"Średnia prędkość wyniosła 3,5 m/s.","Średnia prędkość wynosiła 3,5 m/s.","Średnia prędkość wynosiła 3,5 m/s.",ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\296_p01_B_l07.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\296_p01_B_l07.png,187,2740,2300,2927,True,filled,True,14981,0.0379140082656131,290448,0.7350676104886734,False,mezczyzna,dysgrafia,dysgrafia,0.2083333333333333,0.4317460317460317,0.1966666666666666,0.4233333333333333,0.1,0.0193939393939393,0.0511363636363636,0.0340290381125226,0.0589836660617059,0.0137931034482758,False,False,2007,manual,train,True,validated,,2026-05-24T18:01:33
296_p01_B_l08,296_p01,C:\Magisterka\Formularze\raw_examples\296.pdf,B,8,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404.,PROGRAM WYSWIETLIŁ KOMUNIKAT ERROR #40,PROGRAM WYSWIETLIŁ KOMUNIKAT ERROR #40,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\296_p01_B_l08.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\296_p01_B_l08.png,187,3014,2300,3202,True,filled,True,26531,0.0667876670258078,180351,0.454005598574176,False,mezczyzna,dysgrafia,dysgrafia,0.2083333333333333,0.4317460317460317,0.1966666666666666,0.4233333333333333,0.1,0.0193939393939393,0.0511363636363636,0.0340290381125226,0.0589836660617059,0.0137931034482758,False,False,2007,manual,train,True,validated,,2026-05-24T18:01:33
297_p01_B_l01,297_p01,C:\Magisterka\Formularze\raw_examples\297.pdf,B,1,W odległości około 10 metrów od burty woda zakotłowała się.,W odległości około 10 metrów od burty woda zakotłowała się.,W odległości około 10 metrów od burty woda zakotłowała się.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\297_p01_B_l01.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\297_p01_B_l01.png,187,1091,2300,1279,True,filled,True,21427,0.0539391406792802,254364,0.6403218173213441,False,mezczyzna,dysgrafia,dysgrafia,0.0863095238095238,0.146031746031746,0.13,0.2233333333333333,0.275,0.1348484848484848,0.1688098086124402,0.0783424077434966,0.1010284331518451,0.0688122605363984,True,False,2008,manual,val,True,validated,,2026-05-24T18:02:57
297_p01_B_l02,297_p01,C:\Magisterka\Formularze\raw_examples\297.pdf,B,2,Mieć pół miliona i nie mieć pół miliona — to cały milion.,Mieć pół miliona i nie mieć pół miliona — to cały milion,Mieć pół miliona i nie mieć pół miliona — to cały milion,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\297_p01_B_l02.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\297_p01_B_l02.png,187,1366,2300,1553,True,filled,True,17635,0.0446307680237693,235872,0.5969463291920907,False,mezczyzna,dysgrafia,dysgrafia,0.0863095238095238,0.146031746031746,0.13,0.2233333333333333,0.275,0.1348484848484848,0.1688098086124402,0.0783424077434966,0.1010284331518451,0.0688122605363984,True,False,2008,manual,val,True,validated,,2026-05-24T18:02:57
297_p01_B_l03,297_p01,C:\Magisterka\Formularze\raw_examples\297.pdf,B,3,„Bóg nie gra w kości” — powiedział kiedyś Einstein.,„Bóg nie gra w kości” — powiedział kiedyś Einstein,„Bóg nie gra w kości” — powiedział kiedyś Einstein,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\297_p01_B_l03.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\297_p01_B_l03.png,187,1640,2300,1828,True,filled,True,19019,0.0478773751145391,218660,0.5504425491637381,False,mezczyzna,dysgrafia,dysgrafia,0.0863095238095238,0.146031746031746,0.13,0.2233333333333333,0.275,0.1348484848484848,0.1688098086124402,0.0783424077434966,0.1010284331518451,0.0688122605363984,True,False,2008,manual,val,True,validated,,2026-05-24T18:02:57
297_p01_B_l04,297_p01,C:\Magisterka\Formularze\raw_examples\297.pdf,B,4,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\297_p01_B_l04.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\297_p01_B_l04.png,187,1915,2300,2103,True,filled,True,19461,0.0489900413851436,214730,0.5405493852644722,False,mezczyzna,dysgrafia,dysgrafia,0.0863095238095238,0.146031746031746,0.13,0.2233333333333333,0.275,0.1348484848484848,0.1688098086124402,0.0783424077434966,0.1010284331518451,0.0688122605363984,True,False,2008,manual,val,True,validated,,2026-05-24T18:02:57
297_p01_B_l05,297_p01,C:\Magisterka\Formularze\raw_examples\297.pdf,B,5,Spotkanie rozpoczęło się o 18:45 w sali nr 3.,Spotkanie rozpoczęło się o 18:45 w sali nr 3,Spotkanie rozpoczęło się o 18:45 w sali nr 3,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\297_p01_B_l05.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\297_p01_B_l05.png,187,2190,2300,2378,True,filled,True,16724,0.0421000694787083,207064,0.5212514222996445,False,mezczyzna,dysgrafia,dysgrafia,0.0863095238095238,0.146031746031746,0.13,0.2233333333333333,0.275,0.1348484848484848,0.1688098086124402,0.0783424077434966,0.1010284331518451,0.0688122605363984,True,False,2008,manual,val,True,validated,,2026-05-24T18:02:57
297_p01_B_l06,297_p01,C:\Magisterka\Formularze\raw_examples\297.pdf,B,6,Eksperyment rozpoczął się o godzinie 14:35.,Eksperyment rozpoczął się o godzinie 14:35.,Eksperyment rozpoczął się o godzinie 14:35.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\297_p01_B_l06.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\297_p01_B_l06.png,187,2465,2300,2652,True,filled,True,17211,0.0435577061784572,200912,0.5084693430786246,False,mezczyzna,dysgrafia,dysgrafia,0.0863095238095238,0.146031746031746,0.13,0.2233333333333333,0.275,0.1348484848484848,0.1688098086124402,0.0783424077434966,0.1010284331518451,0.0688122605363984,True,False,2008,manual,val,True,validated,,2026-05-24T18:02:57
297_p01_B_l07,297_p01,C:\Magisterka\Formularze\raw_examples\297.pdf,B,7,"Średnia prędkość wyniosła 3,5 m/s.","Średnia prędkość wyniosła 3,5 m/s.","Średnia prędkość wyniosła 3,5 m/s.",ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\297_p01_B_l07.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\297_p01_B_l07.png,187,2740,2300,2927,True,filled,True,12810,0.0324196279208667,137906,0.3490133651877478,False,mezczyzna,dysgrafia,dysgrafia,0.0863095238095238,0.146031746031746,0.13,0.2233333333333333,0.275,0.1348484848484848,0.1688098086124402,0.0783424077434966,0.1010284331518451,0.0688122605363984,True,False,2008,manual,val,True,validated,,2026-05-24T18:02:57
297_p01_B_l08,297_p01,C:\Magisterka\Formularze\raw_examples\297.pdf,B,8,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404.,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\297_p01_B_l08.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\297_p01_B_l08.png,187,3014,2300,3202,True,filled,True,19846,0.0499592190190411,161555,0.4066895912839464,False,mezczyzna,dysgrafia,dysgrafia,0.0863095238095238,0.146031746031746,0.13,0.2233333333333333,0.275,0.1348484848484848,0.1688098086124402,0.0783424077434966,0.1010284331518451,0.0688122605363984,True,False,2008,manual,val,True,validated,,2026-05-24T18:02:57
298_p01_B_l01,298_p01,C:\Magisterka\Formularze\raw_examples\298.pdf,B,1,W odległości około 10 metrów od burty woda zakotłowała się.,W odległości około 10 metrow od burty woda zakotłowała się.,W odległości około 10 metrow od burty woda zakotłowała się.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\298_p01_B_l01.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\298_p01_B_l01.png,187,1091,2300,1279,True,filled,True,21404,0.0538812417556967,225862,0.5685724642788815,False,mezczyzna,dysgrafia,dysgrafia,0.2083333333333333,0.326984126984127,0.1633333333333333,0.5733333333333334,0.1,0.0201515151515151,0.0491925837320574,0.0308529945553539,0.0530852994555353,0.0134865900383141,False,False,2009,manual,train,True,validated,,2026-05-24T18:05:00
298_p01_B_l02,298_p01,C:\Magisterka\Formularze\raw_examples\298.pdf,B,2,Mieć pół miliona i nie mieć pół miliona — to cały milion.,Mieć pół miliona i nie mieć pół miliona — tocały milion.,Mieć pół miliona i nie mieć pół miliona — tocały milion.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\298_p01_B_l02.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\298_p01_B_l02.png,187,1366,2300,1553,True,filled,True,17515,0.0443270712750961,225957,0.5718533853329655,False,mezczyzna,dysgrafia,dysgrafia,0.2083333333333333,0.326984126984127,0.1633333333333333,0.5733333333333334,0.1,0.0201515151515151,0.0491925837320574,0.0308529945553539,0.0530852994555353,0.0134865900383141,False,False,2009,manual,train,True,validated,,2026-05-24T18:05:00
298_p01_B_l03,298_p01,C:\Magisterka\Formularze\raw_examples\298.pdf,B,3,„Bóg nie gra w kości” — powiedział kiedyś Einstein.,„Bóg nie gra w kości” — powiedział kiedyś Einstein.,„Bóg nie gra w kości” — powiedział kiedyś Einstein.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\298_p01_B_l03.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\298_p01_B_l03.png,187,1640,2300,1828,True,filled,True,20146,0.0507144223701302,224664,0.5655566855635328,False,mezczyzna,dysgrafia,dysgrafia,0.2083333333333333,0.326984126984127,0.1633333333333333,0.5733333333333334,0.1,0.0201515151515151,0.0491925837320574,0.0308529945553539,0.0530852994555353,0.0134865900383141,False,False,2009,manual,train,True,validated,,2026-05-24T18:05:00
298_p01_B_l04,298_p01,C:\Magisterka\Formularze\raw_examples\298.pdf,B,4,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\298_p01_B_l04.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\298_p01_B_l04.png,187,1915,2300,2103,True,filled,True,13658,0.0343818912305786,117288,0.2952543021417567,False,mezczyzna,dysgrafia,dysgrafia,0.2083333333333333,0.326984126984127,0.1633333333333333,0.5733333333333334,0.1,0.0201515151515151,0.0491925837320574,0.0308529945553539,0.0530852994555353,0.0134865900383141,False,False,2009,manual,train,True,validated,,2026-05-24T18:05:00
298_p01_B_l05,298_p01,C:\Magisterka\Formularze\raw_examples\298.pdf,B,5,Spotkanie rozpoczęło się o 18:45 w sali nr 3.,Spotkanie rozpoczęło się o 18:45 w sali nr 3.,Spotkanie rozpoczęło się o 18:45 w sali nr 3.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\298_p01_B_l05.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\298_p01_B_l05.png,187,2190,2300,2378,True,filled,True,14167,0.0356632195829263,191866,0.4829928205334756,False,mezczyzna,dysgrafia,dysgrafia,0.2083333333333333,0.326984126984127,0.1633333333333333,0.5733333333333334,0.1,0.0201515151515151,0.0491925837320574,0.0308529945553539,0.0530852994555353,0.0134865900383141,False,False,2009,manual,train,True,validated,,2026-05-24T18:05:00
298_p01_B_l06,298_p01,C:\Magisterka\Formularze\raw_examples\298.pdf,B,6,Eksperyment rozpoczął się o godzinie 14:35.,Eksperyment rozpoczął się o godzinie 14:35.,Eksperyment rozpoczął się o godzinie 14:35.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\298_p01_B_l06.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\298_p01_B_l06.png,187,2465,2300,2652,True,filled,True,15019,0.038010178902693,176978,0.4478970265557498,False,mezczyzna,dysgrafia,dysgrafia,0.2083333333333333,0.326984126984127,0.1633333333333333,0.5733333333333334,0.1,0.0201515151515151,0.0491925837320574,0.0308529945553539,0.0530852994555353,0.0134865900383141,False,False,2009,manual,train,True,validated,,2026-05-24T18:05:00
298_p01_B_l07,298_p01,C:\Magisterka\Formularze\raw_examples\298.pdf,B,7,"Średnia prędkość wyniosła 3,5 m/s.","Średnia prędkość wyniosła 3,5 m/s.","Średnia prędkość wyniosła 3,5 m/s.",ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\298_p01_B_l07.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\298_p01_B_l07.png,187,2740,2300,2927,True,filled,True,12513,0.0316679784679005,156053,0.3949399060058562,False,mezczyzna,dysgrafia,dysgrafia,0.2083333333333333,0.326984126984127,0.1633333333333333,0.5733333333333334,0.1,0.0201515151515151,0.0491925837320574,0.0308529945553539,0.0530852994555353,0.0134865900383141,False,False,2009,manual,train,True,validated,,2026-05-24T18:05:00
