dataset,source_dataset,preprocessing_variant,auto_invert,sample_id,image_key,image_path,relative_image_path,group,image_number,reference_source,text_id,line_id,reference,csv_candidate_count,annotation_status,source_group,text,export_image_path,image_relpath,malaysian_split
malaysian_raw,malaysian,raw,False,PD_42_t3_l4_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_42_t3_l4.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_42_t3_l4.png,malaysian_manual_lines — kopia\PD_42_t3_l4.png,PD,42,manual_lines_annotations,3,4,hijau dan putih.,1,ok,PD,hijau dan putih.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_42_t3_l4_raw.png,images/raw/PD_42_t3_l4_raw.png,train
malaysian_raw,malaysian,raw,False,PD_44_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_44_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_44_t2_l2.png,malaysian_manual_lines — kopia\PD_44_t2_l2.png,PD,44,manual_lines_annotations,2,2,sangkar. Sangkar baru,1,ok,PD,sangkar. Sangkar baru,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_44_t2_l2_raw.png,images/raw/PD_44_t2_l2_raw.png,val
malaysian_raw,malaysian,raw,False,PD_45_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_45_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_45_t3_l3.png,malaysian_manual_lines — kopia\PD_45_t3_l3.png,PD,45,manual_lines_annotations,3,3,oleh aya,1,ok,PD,oleh aya,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_45_t3_l3_raw.png,images/raw/PD_45_t3_l3_raw.png,train
malaysian_raw,malaysian,raw,False,PD_46_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_46_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_46_t1_l1.png,malaysian_manual_lines — kopia\PD_46_t1_l1.png,PD,46,manual_lines_annotations,1,1,Baju itu baru dibeli oleh,1,ok,PD,Baju itu baru dibeli oleh,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_46_t1_l1_raw.png,images/raw/PD_46_t1_l1_raw.png,val
malaysian_raw,malaysian,raw,False,PD_46_t1_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_46_t1_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_46_t1_l2.png,malaysian_manual_lines — kopia\PD_46_t1_l2.png,PD,46,manual_lines_annotations,1,2,emak,1,ok,PD,emak,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_46_t1_l2_raw.png,images/raw/PD_46_t1_l2_raw.png,val
malaysian_raw,malaysian,raw,False,PD_47_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_47_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_47_t2_l1.png,malaysian_manual_lines — kopia\PD_47_t2_l1.png,PD,47,manual_lines_annotations,2,1,Burung itu berada,1,ok,PD,Burung itu berada,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_47_t2_l1_raw.png,images/raw/PD_47_t2_l1_raw.png,val
malaysian_raw,malaysian,raw,False,PD_47_t2_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_47_t2_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_47_t2_l3.png,malaysian_manual_lines — kopia\PD_47_t2_l3.png,PD,47,manual_lines_annotations,2,3,baru itu milik,1,ok,PD,baru itu milik,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_47_t2_l3_raw.png,images/raw/PD_47_t2_l3_raw.png,val
malaysian_raw,malaysian,raw,False,PD_47_t2_l4_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_47_t2_l4.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_47_t2_l4.png,malaysian_manual_lines — kopia\PD_47_t2_l4.png,PD,47,manual_lines_annotations,2,4,bapa,1,ok,PD,bapa,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_47_t2_l4_raw.png,images/raw/PD_47_t2_l4_raw.png,val
malaysian_raw,malaysian,raw,False,PD_48_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_48_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_48_t3_l1.png,malaysian_manual_lines — kopia\PD_48_t3_l1.png,PD,48,manual_lines_annotations,3,1,Saya suka bermain,1,ok,PD,Saya suka bermain,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_48_t3_l1_raw.png,images/raw/PD_48_t3_l1_raw.png,train
malaysian_raw,malaysian,raw,False,PD_49_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_49_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_49_t1_l1.png,malaysian_manual_lines — kopia\PD_49_t1_l1.png,PD,49,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak.,1,ok,PD,Baju itu baru dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_49_t1_l1_raw.png,images/raw/PD_49_t1_l1_raw.png,train
malaysian_raw,malaysian,raw,False,PD_4_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_4_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_4_t1_l1.png,malaysian_manual_lines — kopia\PD_4_t1_l1.png,PD,4,manual_lines_annotations,1,1,Burung itu berada dibeli oleh emak.,1,ok,PD,Burung itu berada dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_4_t1_l1_raw.png,images/raw/PD_4_t1_l1_raw.png,test
malaysian_raw,malaysian,raw,False,PD_50_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_50_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_50_t2_l1.png,malaysian_manual_lines — kopia\PD_50_t2_l1.png,PD,50,manual_lines_annotations,2,1,Burung itu berada di dalam sangkar. Sangkar,1,ok,PD,Burung itu berada di dalam sangkar. Sangkar,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_50_t2_l1_raw.png,images/raw/PD_50_t2_l1_raw.png,train
malaysian_raw,malaysian,raw,False,PD_50_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_50_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_50_t2_l2.png,malaysian_manual_lines — kopia\PD_50_t2_l2.png,PD,50,manual_lines_annotations,2,2,baru itu milik bapa.,1,ok,PD,baru itu milik bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_50_t2_l2_raw.png,images/raw/PD_50_t2_l2_raw.png,train
malaysian_raw,malaysian,raw,False,PD_51_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_51_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_51_t3_l1.png,malaysian_manual_lines — kopia\PD_51_t3_l1.png,PD,51,manual_lines_annotations,3,1,Saya suka bermain basikal pada waktu lapang.,1,ok,PD,Saya suka bermain basikal pada waktu lapang.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_51_t3_l1_raw.png,images/raw/PD_51_t3_l1_raw.png,test
malaysian_raw,malaysian,raw,False,PD_51_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_51_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_51_t3_l2.png,malaysian_manual_lines — kopia\PD_51_t3_l2.png,PD,51,manual_lines_annotations,3,2,Basikal itu dibeli oleh ayah saya. Roda basikal,1,ok,PD,Basikal itu dibeli oleh ayah saya. Roda basikal,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_51_t3_l2_raw.png,images/raw/PD_51_t3_l2_raw.png,test
malaysian_raw,malaysian,raw,False,PD_51_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_51_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_51_t3_l3.png,malaysian_manual_lines — kopia\PD_51_t3_l3.png,PD,51,manual_lines_annotations,3,3,saya berwarna hijau dan putih.,1,ok,PD,saya berwarna hijau dan putih.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_51_t3_l3_raw.png,images/raw/PD_51_t3_l3_raw.png,test
malaysian_raw,malaysian,raw,False,PD_52_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_52_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_52_t1_l1.png,malaysian_manual_lines — kopia\PD_52_t1_l1.png,PD,52,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak.,1,ok,PD,Baju itu baru dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_52_t1_l1_raw.png,images/raw/PD_52_t1_l1_raw.png,val
malaysian_raw,malaysian,raw,False,PD_53_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_53_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_53_t2_l1.png,malaysian_manual_lines — kopia\PD_53_t2_l1.png,PD,53,manual_lines_annotations,2,1,Burung itu berada di dalam,1,ok,PD,Burung itu berada di dalam,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_53_t2_l1_raw.png,images/raw/PD_53_t2_l1_raw.png,train
malaysian_raw,malaysian,raw,False,PD_53_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_53_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_53_t2_l2.png,malaysian_manual_lines — kopia\PD_53_t2_l2.png,PD,53,manual_lines_annotations,2,2,sangkar. Sangkar baru itu mili,1,ok,PD,sangkar. Sangkar baru itu mili,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_53_t2_l2_raw.png,images/raw/PD_53_t2_l2_raw.png,train
malaysian_raw,malaysian,raw,False,PD_53_t2_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_53_t2_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_53_t2_l3.png,malaysian_manual_lines — kopia\PD_53_t2_l3.png,PD,53,manual_lines_annotations,2,3,bapa.,1,ok,PD,bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_53_t2_l3_raw.png,images/raw/PD_53_t2_l3_raw.png,train
malaysian_raw,malaysian,raw,False,PD_56_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_56_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_56_t2_l2.png,malaysian_manual_lines — kopia\PD_56_t2_l2.png,PD,56,manual_lines_annotations,2,2,itu milik bapa,1,ok,PD,itu milik bapa,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_56_t2_l2_raw.png,images/raw/PD_56_t2_l2_raw.png,val
malaysian_raw,malaysian,raw,False,PD_57_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_57_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_57_t3_l1.png,malaysian_manual_lines — kopia\PD_57_t3_l1.png,PD,57,manual_lines_annotations,3,1,Saya suka bermain basikal pada waktu lapang itu,1,ok,PD,Saya suka bermain basikal pada waktu lapang itu,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_57_t3_l1_raw.png,images/raw/PD_57_t3_l1_raw.png,train
malaysian_raw,malaysian,raw,False,PD_57_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_57_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_57_t3_l2.png,malaysian_manual_lines — kopia\PD_57_t3_l2.png,PD,57,manual_lines_annotations,3,2,dibeli oleh ayah sayah ayah,1,ok,PD,dibeli oleh ayah sayah ayah,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_57_t3_l2_raw.png,images/raw/PD_57_t3_l2_raw.png,train
malaysian_raw,malaysian,raw,False,PD_58_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_58_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_58_t1_l1.png,malaysian_manual_lines — kopia\PD_58_t1_l1.png,PD,58,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak.,1,ok,PD,Baju itu baru dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_58_t1_l1_raw.png,images/raw/PD_58_t1_l1_raw.png,train
malaysian_raw,malaysian,raw,False,PD_59_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_59_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_59_t2_l2.png,malaysian_manual_lines — kopia\PD_59_t2_l2.png,PD,59,manual_lines_annotations,2,2,itu milik bapa.,1,ok,PD,itu milik bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_59_t2_l2_raw.png,images/raw/PD_59_t2_l2_raw.png,train
malaysian_raw,malaysian,raw,False,PD_5_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_5_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_5_t2_l2.png,malaysian_manual_lines — kopia\PD_5_t2_l2.png,PD,5,manual_lines_annotations,2,2,milik,1,ok,PD,milik,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_5_t2_l2_raw.png,images/raw/PD_5_t2_l2_raw.png,train
malaysian_raw,malaysian,raw,False,PD_60_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_60_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_60_t3_l3.png,malaysian_manual_lines — kopia\PD_60_t3_l3.png,PD,60,manual_lines_annotations,3,3,dan putih.,1,ok,PD,dan putih.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_60_t3_l3_raw.png,images/raw/PD_60_t3_l3_raw.png,val
malaysian_raw,malaysian,raw,False,PD_61_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_61_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_61_t1_l1.png,malaysian_manual_lines — kopia\PD_61_t1_l1.png,PD,61,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak.,1,ok,PD,Baju itu baru dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_61_t1_l1_raw.png,images/raw/PD_61_t1_l1_raw.png,train
malaysian_raw,malaysian,raw,False,PD_62_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_62_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_62_t2_l1.png,malaysian_manual_lines — kopia\PD_62_t2_l1.png,PD,62,manual_lines_annotations,2,1,Burung itu berada di dalam sangkar milik,1,ok,PD,Burung itu berada di dalam sangkar milik,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_62_t2_l1_raw.png,images/raw/PD_62_t2_l1_raw.png,train
malaysian_raw,malaysian,raw,False,PD_63_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_63_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_63_t3_l1.png,malaysian_manual_lines — kopia\PD_63_t3_l1.png,PD,63,manual_lines_annotations,3,1,Saya suka bermain basikal pada waktu,1,ok,PD,Saya suka bermain basikal pada waktu,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_63_t3_l1_raw.png,images/raw/PD_63_t3_l1_raw.png,train
malaysian_raw,malaysian,raw,False,PD_63_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_63_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_63_t3_l2.png,malaysian_manual_lines — kopia\PD_63_t3_l2.png,PD,63,manual_lines_annotations,3,2,lapang basikal itu dibeli oleh ayah,1,ok,PD,lapang basikal itu dibeli oleh ayah,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_63_t3_l2_raw.png,images/raw/PD_63_t3_l2_raw.png,train
malaysian_raw,malaysian,raw,False,PD_63_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_63_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_63_t3_l3.png,malaysian_manual_lines — kopia\PD_63_t3_l3.png,PD,63,manual_lines_annotations,3,3,saya roda basikal saya berwarna hijau dan,1,ok,PD,saya roda basikal saya berwarna hijau dan,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_63_t3_l3_raw.png,images/raw/PD_63_t3_l3_raw.png,train
malaysian_raw,malaysian,raw,False,PD_64_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_64_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_64_t1_l1.png,malaysian_manual_lines — kopia\PD_64_t1_l1.png,PD,64,manual_lines_annotations,1,1,Baju itu baru dibeli oleh,1,ok,PD,Baju itu baru dibeli oleh,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_64_t1_l1_raw.png,images/raw/PD_64_t1_l1_raw.png,train
malaysian_raw,malaysian,raw,False,PD_64_t1_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_64_t1_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_64_t1_l2.png,malaysian_manual_lines — kopia\PD_64_t1_l2.png,PD,64,manual_lines_annotations,1,2,emak,1,ok,PD,emak,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_64_t1_l2_raw.png,images/raw/PD_64_t1_l2_raw.png,train
malaysian_raw,malaysian,raw,False,PD_65_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_65_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_65_t2_l1.png,malaysian_manual_lines — kopia\PD_65_t2_l1.png,PD,65,manual_lines_annotations,2,1,Burung itu berada di dalam,1,ok,PD,Burung itu berada di dalam,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_65_t2_l1_raw.png,images/raw/PD_65_t2_l1_raw.png,val
malaysian_raw,malaysian,raw,False,PD_65_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_65_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_65_t2_l2.png,malaysian_manual_lines — kopia\PD_65_t2_l2.png,PD,65,manual_lines_annotations,2,2,sangkar sangkar baru itu,1,ok,PD,sangkar sangkar baru itu,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_65_t2_l2_raw.png,images/raw/PD_65_t2_l2_raw.png,val
malaysian_raw,malaysian,raw,False,PD_65_t2_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_65_t2_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_65_t2_l3.png,malaysian_manual_lines — kopia\PD_65_t2_l3.png,PD,65,manual_lines_annotations,2,3,milik bapa.,1,ok,PD,milik bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_65_t2_l3_raw.png,images/raw/PD_65_t2_l3_raw.png,val
malaysian_raw,malaysian,raw,False,PD_66_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_66_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_66_t3_l1.png,malaysian_manual_lines — kopia\PD_66_t3_l1.png,PD,66,manual_lines_annotations,3,1,Saya suka bermain basikal pada,1,ok,PD,Saya suka bermain basikal pada,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_66_t3_l1_raw.png,images/raw/PD_66_t3_l1_raw.png,train
malaysian_raw,malaysian,raw,False,PD_66_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_66_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_66_t3_l2.png,malaysian_manual_lines — kopia\PD_66_t3_l2.png,PD,66,manual_lines_annotations,3,2,waktu lapang. Basikal itu dibeli,1,ok,PD,waktu lapang. Basikal itu dibeli,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_66_t3_l2_raw.png,images/raw/PD_66_t3_l2_raw.png,train
malaysian_raw,malaysian,raw,False,PD_66_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_66_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_66_t3_l3.png,malaysian_manual_lines — kopia\PD_66_t3_l3.png,PD,66,manual_lines_annotations,3,3,oleh ayah saya roda basikal,1,ok,PD,oleh ayah saya roda basikal,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_66_t3_l3_raw.png,images/raw/PD_66_t3_l3_raw.png,train
malaysian_raw,malaysian,raw,False,PD_66_t3_l4_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_66_t3_l4.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_66_t3_l4.png,malaysian_manual_lines — kopia\PD_66_t3_l4.png,PD,66,manual_lines_annotations,3,4,saya berwarna hijau dan putih,1,ok,PD,saya berwarna hijau dan putih,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_66_t3_l4_raw.png,images/raw/PD_66_t3_l4_raw.png,train
malaysian_raw,malaysian,raw,False,PD_67_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_67_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_67_t1_l1.png,malaysian_manual_lines — kopia\PD_67_t1_l1.png,PD,67,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak.,1,ok,PD,Baju itu baru dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_67_t1_l1_raw.png,images/raw/PD_67_t1_l1_raw.png,train
malaysian_raw,malaysian,raw,False,PD_68_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_68_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_68_t2_l2.png,malaysian_manual_lines — kopia\PD_68_t2_l2.png,PD,68,manual_lines_annotations,2,2,milik bapa.,1,ok,PD,milik bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_68_t2_l2_raw.png,images/raw/PD_68_t2_l2_raw.png,train
malaysian_raw,malaysian,raw,False,PD_69_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_69_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_69_t3_l1.png,malaysian_manual_lines — kopia\PD_69_t3_l1.png,PD,69,manual_lines_annotations,3,1,Saya suka bermain basikal Pada waktu,1,ok,PD,Saya suka bermain basikal Pada waktu,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_69_t3_l1_raw.png,images/raw/PD_69_t3_l1_raw.png,train
malaysian_raw,malaysian,raw,False,PD_70_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_70_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_70_t1_l1.png,malaysian_manual_lines — kopia\PD_70_t1_l1.png,PD,70,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak.,1,ok,PD,Baju itu baru dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_70_t1_l1_raw.png,images/raw/PD_70_t1_l1_raw.png,train
malaysian_raw,malaysian,raw,False,PD_71_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_71_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_71_t2_l1.png,malaysian_manual_lines — kopia\PD_71_t2_l1.png,PD,71,manual_lines_annotations,2,1,Burung itu berada di dalam sangkar.,1,ok,PD,Burung itu berada di dalam sangkar.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_71_t2_l1_raw.png,images/raw/PD_71_t2_l1_raw.png,val
malaysian_raw,malaysian,raw,False,PD_71_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_71_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_71_t2_l2.png,malaysian_manual_lines — kopia\PD_71_t2_l2.png,PD,71,manual_lines_annotations,2,2,sangkar. baru itu milik bapa.,1,ok,PD,sangkar. baru itu milik bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_71_t2_l2_raw.png,images/raw/PD_71_t2_l2_raw.png,val
malaysian_raw,malaysian,raw,False,PD_72_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_72_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_72_t3_l1.png,malaysian_manual_lines — kopia\PD_72_t3_l1.png,PD,72,manual_lines_annotations,3,1,Saya suka bermain basikal pada waktu.,1,ok,PD,Saya suka bermain basikal pada waktu.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_72_t3_l1_raw.png,images/raw/PD_72_t3_l1_raw.png,train
malaysian_raw,malaysian,raw,False,PD_73_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_73_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_73_t1_l1.png,malaysian_manual_lines — kopia\PD_73_t1_l1.png,PD,73,manual_lines_annotations,1,1,Baju itu Baru dibeli oleh emak,1,ok,PD,Baju itu Baru dibeli oleh emak,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_73_t1_l1_raw.png,images/raw/PD_73_t1_l1_raw.png,train
malaysian_raw,malaysian,raw,False,PD_74_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_74_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_74_t2_l1.png,malaysian_manual_lines — kopia\PD_74_t2_l1.png,PD,74,manual_lines_annotations,2,1,Burung itu berada di dalam,1,ok,PD,Burung itu berada di dalam,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_74_t2_l1_raw.png,images/raw/PD_74_t2_l1_raw.png,test
malaysian_raw,malaysian,raw,False,PD_74_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_74_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_74_t2_l2.png,malaysian_manual_lines — kopia\PD_74_t2_l2.png,PD,74,manual_lines_annotations,2,2,sangkar sangkar baru itu Milik,1,ok,PD,sangkar sangkar baru itu Milik,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\PD_74_t2_l2_raw.png,images/raw/PD_74_t2_l2_raw.png,test
